1.72770575832736,0.103853728089669
1.7356528303749,0.165513756683491
1.7421791004728,0.243031890870474
1.74653208431079,0.393727042484556
1.75380960668245,0.587012695216135
1.76000038761531,0.823057035058166
1.77284375816887,1.12088694799459
1.79005967098524,1.60719087271792
1.80905511811024,2.15775377772823
1.8359445962094,2.86147439164937
1.87059611472958,3.82667472463576
1.90856821902663,5.16099313273519
1.94915908913726,6.90161171383278
1.99900989661521,9.29065527557153
2.06962231656236,12.3312916744568
2.14949467387684,15.9365706221878
2.22674826537772,20.8618377053952
2.29903688094094,27.7775519841256
